country,log_price_normalized,points_normalized,vfm_normalized,log_pxp_normalized,encoded_variety,Ageability_0,Ageability_1,Ageability_2,Ageability_3,Acidity_0,Acidity_1,Acidity_2,Acidity_3,Acidity_4,Sweetness_0,Sweetness_1,Sweetness_2,Sweetness_3,Sweetness_4,Sweetness_5,Sweetness_6,Sweetness_7,Sweetness_8,Sweetness_9,Sweetness_10,Sweetness_11,Body_0,Body_1,Body_2,Body_3,Body_4,Body_5,Body_6,Tannins_0,Tannins_1,Tannins_2,Tannins_3,Tannins_4,Finish_0,Finish_1,Finish_2,Finish_3,Finish_4,Finish_5,Finish_6,Finish_7,Finish_8,Finish_9,Flavor_embed_0,Flavor_embed_1,Flavor_embed_2,Flavor_embed_3,Flavor_embed_4,Flavor_embed_5,Flavor_embed_6,Flavor_embed_7,Flavor_embed_8,Flavor_embed_9,Flavor_embed_10,Flavor_embed_11,Flavor_embed_12,Flavor_embed_13,Flavor_embed_14,Flavor_embed_15,Flavor_embed_16,Flavor_embed_17,Flavor_embed_18,Flavor_embed_19,Flavor_embed_20,Flavor_embed_21,Flavor_embed_22,Flavor_embed_23,Flavor_embed_24,Flavor_embed_25,Flavor_embed_26,Flavor_embed_27,Flavor_embed_28,Flavor_embed_29,Flavor_embed_30,Flavor_embed_31,Flavor_embed_32,Flavor_embed_33,Flavor_embed_34,Flavor_embed_35,Flavor_embed_36,Flavor_embed_37,Flavor_embed_38,Flavor_embed_39,Flavor_embed_40,Flavor_embed_41,Flavor_embed_42,Flavor_embed_43,Flavor_embed_44,Flavor_embed_45,Flavor_embed_46,Flavor_embed_47,Flavor_embed_48,Flavor_embed_49,acidity,aging,aromas,balanced,berry,black,blackberry,blend,cabernet,cherry,complemented,dry,features,featuring,finish,flavors,fresh,fruit,making,notes,oak,palate,red,rich,ripe,spice,sweet,tannins,wine,Region_bordeaux,Region_california,Region_napa
US,0.2989628796719753,0.6111111111111107,0.2886857537909794,0.3117710082023244,0.3076923076923077,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.006414457224309444,-0.012957553379237652,0.0005673968698829412,-0.0017521973932161927,-0.00929695088416338,0.011506526730954647,0.005169985815882683,0.014092019759118557,-0.019009795039892197,-0.0016342446906492114,-0.018759898841381073,0.006004881113767624,-0.0002437174553051591,0.004190702922642231,0.010315881110727787,-0.008288777433335781,-0.009450159966945648,-0.020456988364458084,-0.011677121743559837,-0.01421250868588686,0.0019711905624717474,0.009598057717084885,0.013348793610930443,0.009248675778508186,0.01587778702378273,-0.0012815191876143217,-0.007623146288096905,0.000938742479775101,-0.0031322529539465904,-0.010530801489949226,0.004391093738377094,-0.004854781553149223,-0.010967325419187546,0.0010026273084804416,-0.002197831403464079,-0.012271158397197723,-0.0014942721463739872,-0.033159829676151276,-0.0009872368536889553,0.015469877980649471,-0.0035228277556598186,0.0007225246517919004,0.02392585203051567,-0.014452421106398106,0.006080471910536289,-0.004126084037125111,-0.0021486179903149605,0.0101260831579566,0.007831546477973461,-0.0036289202980697155,0.4051915710294117,0.5243848481014985,0.0,0.0,0.0,0.0,0.0,0.4775016982897724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2392418405122937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5013161435555546,0.0,0.0,0.0,0,0,0
US,0.3703290190294001,0.7222222222222214,0.2126640437273903,0.3861929404723729,1.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.001689814031124115,-0.007597478572279215,-0.007015648763626814,-0.0007401592447422445,-0.004084171261638403,-0.0004454412264749408,-0.008869691751897335,0.012964386492967606,-0.012459971942007542,0.005049161612987518,-0.009110732935369015,0.01178168598562479,-0.0034776299726217985,0.018664376810193062,0.004978987388312817,-0.005687116179615259,-0.0026187708135694265,-0.015345397405326366,-0.018292030319571495,-0.007771105971187353,-0.006471510976552963,0.004480142146348953,0.011756226420402527,0.001516629126854241,0.017672033980488777,-0.0012715932680293918,-0.007622833829373121,-0.007294883951544762,-0.0077117024920880795,-0.011966998688876629,-0.00040261345566250384,-0.002068490721285343,-0.0009631380089558661,0.012051825411617756,-0.00864504650235176,-0.002543824026361108,-0.002205180237069726,-0.03235263377428055,-0.006166183855384588,0.010513263754546642,-0.0064504314213991165,0.0004797500150743872,0.028316931799054146,-0.01812046580016613,0.008221665397286415,-0.0018939804285764694,0.007997427135705948,0.014521309174597263,0.007104425225406885,-0.010116194374859333,0.0,0.0,0.0,0.0,0.0,0.5969247676183221,0.0,0.0,0.0,0.0,0.5560142855097135,0.0,0.3371334376043279,0.0,0.0,0.3059107529781373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29596356571121846,0,0,0
US,0.3703290190294001,0.2222222222222214,0.1906577592352987,0.3633687689267548,0.1442307692307692,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.00791173242032528,-0.011513699777424335,-0.002076883800327778,-0.007727823685854673,-0.009623867459595203,0.007567038759589195,-0.008136999793350697,0.01857266016304493,-0.014828145503997803,-0.003734760219231248,-0.013200536370277405,0.007755477447062731,-0.008910078555345535,0.018658356741070747,0.0007813869160600007,-0.011444926261901855,-0.003571914741769433,-0.02522740326821804,-0.00900267157703638,-0.008183498866856098,-0.002501170849427581,0.005789109971374273,0.004845147021114826,0.010213271714746952,0.014799422584474087,0.010118682868778706,-0.007744070142507553,0.0019233310595154762,-0.006323313806205988,-0.012163735926151276,0.0036569240037351847,-0.009613405913114548,-0.0019969588611274958,0.003698911750689149,-0.004765758756548166,-0.009999864734709263,0.003017289564013481,-0.026110010221600533,0.0010569320293143392,0.015116900205612183,-0.008110308088362217,0.003950880374759436,0.0331575870513916,-0.012628336437046528,0.008344399742782116,-0.009021954610943794,0.019970905035734177,0.01838277280330658,0.01381224300712347,-0.014278468675911427,0.42751590499795655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45879662648369146,0.0,0.2781865284377006,0.0,0.0,0.25242304942361654,0.0,0.0,0.0,0.4283317796053215,0.0,0.0,0.0,0.0,0.0,0.0,0.5051096118668155,0.0,0.0,0,0,0
US,0.3283771284011352,0.3888888888888884,0.2405386707507063,0.3303549103615069,0.6346153846153847,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.0009085101773962379,-0.011899816803634167,-0.0026671034283936024,-0.004504906479269266,0.0050108591094613075,0.00900445319712162,-0.0029997003730386496,0.025291625410318375,-0.014788773842155933,-0.0015145830111578107,-0.02313334122300148,0.011078265495598316,-0.0019370965892449021,0.00831311009824276,0.009042736142873764,-0.004299352876842022,-0.007688376121222973,-0.02159540168941021,-0.011980148032307625,-0.00307295611128211,0.005033460445702076,3.691967503982596e-05,0.00716124102473259,0.00798932183533907,0.016702082008123398,0.005722139962017536,-0.0020173522643744946,-0.0003385147138033062,-0.00681315129622817,-0.02246583066880703,-0.008069003000855446,-0.0016055786982178688,-0.015319322235882282,0.009149378165602684,-0.00017565060988999903,-0.011464071460068226,-0.000139627605676651,-0.04090181738138199,-0.004913438577204943,0.020074177533388138,0.002133296336978674,0.005031718406826258,0.027754774317145348,-0.014943880029022694,-0.005517646670341492,0.004833691753447056,0.009824569337069988,0.02387879230082035,0.021389150992035866,-0.003938030451536179,0.35443954241029146,0.0,0.3403493448843813,0.43482348059892045,0.0,0.0,0.0,0.0,0.0,0.33381532239477724,0.0,0.0,0.2306354095636218,0.0,0.0,0.20927574643554997,0.0,0.3270273288166999,0.0,0.0,0.0,0.0,0.44104818637407933,0.0,0.0,0.0,0.0,0.0,0.20247080407915166,0,0,0
Italy,0.3851792266937255,0.333333333333333,0.1824054025507644,0.3831176787721357,0.6923076923076923,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.004857606720179319,-0.01963796839118004,0.0004544805851764977,0.006608129944652319,0.001092641963623464,0.012505583465099335,-0.007359921000897884,0.025882035493850708,-0.020106783136725426,0.0074161202646791935,-0.020585592836141586,0.014766889624297619,0.0012903267052024603,0.01991930976510048,0.021985482424497604,-0.006216664798557758,-0.0167948380112648,-0.033593110740184784,-0.0023937858641147614,0.002922323066741228,-0.007226425223052502,0.008705242536962032,0.008973386138677597,0.007171832025051117,0.013551679439842701,-0.0010263107251375914,-0.008832508698105812,0.0013560252264142036,-0.0036919298581779003,-0.02616729773581028,-0.002376093063503504,-0.006077183876186609,-0.010743348859250546,0.001781264552846551,-0.004267130978405476,-0.005725993309170008,0.003215208649635315,-0.04588133096694946,-0.0037004060577601194,0.021354272961616516,-0.00994841568171978,0.0033206020016223192,0.029339352622628212,-0.02006075158715248,0.00033638664172030985,-4.436485323822126e-05,0.0067219422198832035,0.027310660108923912,0.02681555226445198,-0.006780608091503382,0.0,0.0,0.3293380600888727,0.0,0.0,0.0,0.0,0.0,0.0,0.6460308642156146,0.0,0.0,0.22317368760997291,0.0,0.0,0.0,0.0,0.0,0.43180390619745546,0.0,0.0,0.0,0.42677900307255917,0.0,0.0,0.0,0.0,0.0,0.1959202884986133,0,0,0
US,0.5139458999393303,0.7777777777777777,0.1083961719672421,0.5285701692411402,0.0673076923076923,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.00404916238039732,-0.015556685626506805,-9.064911864697933e-05,0.0007562852115370333,-0.004954549018293619,0.004167226608842611,-0.0012870164355263114,0.015581339597702026,-0.013196269050240517,0.010826658457517624,-0.008302005007863045,0.012872643768787384,-0.008351286873221397,0.027848247438669205,0.0012146627996116877,-0.011936630122363567,0.01170541625469923,-0.029135635122656822,-0.015595217235386372,0.0069061703979969025,-0.004027199000120163,-0.005268206354230642,0.013664616271853447,0.004857915453612804,0.021221918985247612,0.004581712186336517,-0.002747433492913842,-0.005243836902081966,-0.011304800398647785,-0.018527112901210785,0.007946961559355259,-0.003377611516043544,-0.009182939305901527,0.013251355849206448,-0.011016217060387135,-0.008562073111534119,-0.005141722038388252,-0.03907694295048714,-0.0015176392626017332,0.015722960233688354,-0.004478460177779198,-0.0038353726267814636,0.02582176961004734,-0.021865515038371086,0.008680645376443863,-0.017638612538576126,0.005973572377115488,0.025053003802895546,0.0306759774684906,-0.007680327631533146,0.0,0.0,0.0,0.0,0.0,0.41677956068694966,0.0,0.4263039358138327,0.45679825566802085,0.0,0.38821540371831226,0.0,0.23539034337314718,0.0,0.0,0.21359031514866667,0.0,0.0,0.0,0.0,0.40596010965953877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
Italy,0.3460857375044954,0.333333333333333,0.2189127417930459,0.3450195320980023,0.6923076923076923,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.007786240428686142,-0.02575039118528366,-0.007594707887619734,-0.004545289557427168,-0.0030049383640289307,0.007734052371233702,-0.0025504513178020716,0.022977491840720177,-0.021558746695518494,0.006204182282090187,-0.021240616217255592,0.01947990246117115,-0.006618113722652197,0.02384074032306671,0.006332412827759981,-0.007612740620970726,-0.008393357507884502,-0.035970062017440796,-0.02813434600830078,-0.0062358020804822445,0.00043162886868231,0.007846553809940815,0.015186470933258533,0.0034200577065348625,0.02847667969763279,0.000562638568226248,-0.009910641238093376,0.000125569524243474,-0.01374253910034895,-0.01670061983168125,0.003259209915995598,-0.005815744865685701,-0.010898366570472717,0.009648208506405354,-0.01147861871868372,-0.010788348503410816,-0.005631356965750456,-0.053280752152204514,0.002606526715680957,0.025352252647280693,-0.0007338901050388813,0.0017081628320738673,0.03912089765071869,-0.020814398303627968,0.015528135932981968,-0.004582052584737539,0.004000093322247267,0.02447298914194107,0.02652003802359104,-0.019475985318422318,0.0,0.0,0.27318869452617184,0.0,0.0,0.6555586543717667,0.0,0.0,0.0,0.0,0.0,0.0,0.18512445343944667,0.0,0.0,0.0,0.0,0.2624954928711991,0.0,0.0,0.3192702909643372,0.35608102733957825,0.3540167773779657,0.0,0.0,0.0,0.0,0.0,0.16251752934866914,0,0,0
US,0.4306986051675011,0.5555555555555554,0.1545448821200715,0.4376765966347073,0.6923076923076923,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.0012484495528042316,-0.01457631029188633,-0.006868608761578798,0.003521850798279047,-0.006325118243694305,0.010354460217058659,-0.0016418204177170992,0.017378922551870346,-0.016980577260255814,0.00712441373616457,-0.028576945886015892,0.014892643317580223,8.982318104244769e-05,0.014215321280062199,0.009989055804908276,-0.01154216006398201,-0.0039513022638857365,-0.03148331865668297,-0.008452213369309902,-0.007806716486811638,-0.005175543483346701,0.009680183604359627,0.014842131175100803,0.003143305890262127,0.021441087126731873,-0.001063124043866992,-0.003935663029551506,0.0021695392206311226,-0.007147033698856831,-0.009746006689965725,-0.0031525215599685907,-0.012456368654966354,-0.002196400659158826,0.0035193986259400845,-0.002442113356664777,-0.0039674062281847,0.005090254358947277,-0.03153040260076523,-0.0013762846356257796,0.017981385812163353,-0.005151729099452496,9.70996479736641e-05,0.026195449754595757,-0.018685853108763695,0.004195971414446831,-0.0030376578215509653,0.005929016042500734,0.0116351880133152,0.025640852749347687,-0.011117200367152691,0.42099848229866166,0.0,0.0,0.0,0.0,0.0,0.5164774340783365,0.0,0.0,0.39650131342726586,0.0,0.0,0.2739456120790763,0.0,0.0,0.24857489385114356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4218019190069364,0.24049207559477287,0,0,0
France,0.2108369917591219,0.5555555555555554,0.4253914604842755,0.2234301285103397,0.7403846153846154,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0047211493365466595,-0.0009872056543827057,-0.000463473261334002,-0.007728651165962219,-0.00621631508693099,0.011957765556871891,-0.0014805806567892432,0.00016560133371967822,-0.010222910903394222,0.019049426540732384,-0.011203933507204056,0.023007573559880257,-0.0010824032360687852,0.02272133342921734,0.016700731590390205,-0.0030590358655899763,0.0023853376042097807,-0.016237834468483925,-0.0012377664679661393,-0.0142824063077569,-0.007667880039662123,0.000521326728630811,-0.00204362696968019,-0.001570695429109037,0.013890347443521023,-0.004000382032245398,-0.007695405278354883,0.0016533132875338197,-0.006058933679014444,-0.0014589953934773803,-0.0012250369181856513,0.0006702480022795498,-0.010477036237716675,-0.0055717057548463345,-0.007853257469832897,0.007505426649004221,-0.009233258664608002,-0.04024190083146095,-0.01380647998303175,0.002489428734406829,-0.009022054262459278,0.006288339849561453,0.006587134208530188,-0.013525175862014294,0.009467528201639652,-0.00047750002704560757,0.007037441711872816,-0.004894033074378967,-0.0066336835734546185,-0.007861951366066933,0.0,0.0,0.0,0.5430527314515877,0.5556675616911444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5508267906376888,0.0,0.0,0.0,0.0,0.0,0.2528665725294678,0,0,0
Italy,0.3283771284011352,0.4444444444444437,0.2434728420163185,0.3329175237334389,0.5576923076923077,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.00486444216221571,-0.02333107590675354,-0.00453865434974432,0.002512903418391943,-0.00870851892977953,0.0012071691453456879,-0.0034531026612967253,0.023769007995724678,-0.024158133193850517,0.009927653707563877,-0.021235978230834007,0.014991642907261848,-0.00177694798912853,0.02989881858229637,0.008453980088233948,-0.01522229053080082,-0.006927254144102335,-0.029879555106163025,-0.012068675830960274,0.0011438357178121805,-0.003687859047204256,0.0023117647506296635,0.01072738878428936,0.010503837838768959,0.011680085211992264,-0.001335580600425601,-0.01724793016910553,0.007678625639528036,-0.02420380711555481,-0.02333412878215313,0.001661614514887333,0.00040272920159623027,0.004587165080010891,0.00296527286991477,-0.007104428019374609,0.0040455469861626625,-0.014124995097517967,-0.0456632599234581,-0.0031723640859127045,0.011917741037905216,-0.006446858402341604,0.0028634523041546345,0.03493407368659973,-0.016406258568167686,0.009975227527320385,0.00041797346784733236,0.01617325469851494,0.024631619453430176,0.015268281102180481,-0.013499650172889233,0.0,0.0,0.0,0.0,0.7071787127411722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3665803102728516,0.0,0.0,0.0,0.0,0.0,0.0,0.564434221704612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,0.4878691556714132,0.6111111111111107,0.1187705632277996,0.4958778102427328,0.1153846153846153,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-0.0011226176284253597,-0.017911847680807114,-0.007052690722048283,-0.0006462276796810329,0.004222383722662926,0.011479180306196213,-0.0024979934096336365,0.02307428978383541,-0.018836237490177155,0.006703013554215431,-0.015685107558965683,0.023364488035440445,-0.006965856533497572,0.025057673454284668,0.007740376051515341,-0.003661018330603838,-0.003577601630240679,-0.035965438932180405,-0.015464340336620808,-0.005909445695579052,-0.0041355593129992485,0.008838173002004623,0.008925387635827065,0.013282138854265213,0.02701360359787941,0.0045245629735291,-0.0010128436842933297,0.005151599179953337,-0.006615302059799433,-0.017560629174113274,0.0017742152558639646,-0.0055765719152987,-0.009709815494716167,0.006846572272479534,-0.008308323100209236,-0.014374464750289917,0.00392781849950552,-0.0393015556037426,-0.0030413628555834293,0.01293988898396492,-0.0025717297103255987,-0.0032708384096622467,0.02736959233880043,-0.019644489511847496,0.002707658102735877,-0.0010928373085334897,0.006819756701588631,0.022159865126013756,0.02376961149275303,-0.013333591632544994,0.0,0.0,0.28286776988836226,0.36138617600070655,0.0,0.0,0.0,0.34714845189459276,0.0,0.5548745559210773,0.31613214207175394,0.0,0.19168341276729342,0.0,0.0,0.0,0.0,0.27179570810207593,0.0,0.0,0.3305820372740156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168275525363003,0,0,0
US,0.5139458999393303,0.2222222222222214,0.0952971931029019,0.5033431977633811,0.6346153846153847,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.018413087353110313,-0.009653004817664623,-0.004600897431373596,0.007441761437803507,-0.003282110206782818,-0.00032869321876205504,0.00027867313474416733,0.003889458253979683,-0.00215807999484241,-0.0060484446585178375,-0.027838030830025673,-0.0019118027994409204,-0.01115232240408659,0.015895305201411247,-0.000364360079402104,-0.010705281049013138,0.002800463931635022,-0.020509112626314163,-0.01886129565536976,-0.0033676226157695055,0.00028304694569669664,0.005430573131889105,0.008383338339626789,0.006214555818587542,0.005529613699764013,0.0007650731131434441,0.002694317139685154,0.0008340406347997487,-0.020194699987769127,-0.007337147835642099,-0.009999865666031837,-0.008357771672308445,0.001928181853145361,-0.005942496005445719,-0.0013736285036429763,-0.004735980182886124,0.00220262142829597,-0.02068248577415943,-0.0001302175223827362,0.012848817743360996,0.004139656666666269,0.0010008396347984672,0.005905711557716131,-0.008252025581896305,0.0010837364243343472,0.010831537656486034,0.0010937113547697663,0.018785780295729637,0.011082944460213184,-0.0035183934960514307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4510823619558779,0.0,0.0,0.0,0.5362412018702175,0.0,0.2827928847753342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5658809866758625,0.0,0.2735974127128877,0,0,0
Italy,0.1175401366420133,0.2222222222222214,0.6014417364210083,0.1170963613563746,0.6923076923076923,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-0.001707505900412798,-0.02334214560687542,0.004095893353223801,0.007909102365374565,0.0018812643829733133,0.010969346389174461,-0.00956121739000082,0.025314107537269592,-0.0272511076182127,0.006368557922542095,-0.021159294992685318,0.01635211892426014,-0.0036747658159583807,0.02716873213648796,0.012490148656070232,-0.012193959206342697,-0.012182042002677917,-0.02997787483036518,-0.0031449743546545506,-0.0031324748415499926,-0.01237672008574009,0.004119230434298515,0.019742567092180252,0.018001385033130646,0.025120969861745834,0.013529706746339798,-0.02027967758476734,0.0025625128764659166,-0.016983218491077423,-0.023135656490921974,0.0009174130391329527,-0.006246998906135559,-0.007864266633987427,0.01533061545342207,-0.004022076725959778,-0.01324737910181284,-0.0026180469430983067,-0.04761158674955368,-0.010674374178051949,0.013809838332235813,-0.012430553324520588,0.002426991006359458,0.04056292027235031,-0.022948279976844788,0.010696711018681526,0.0037227326538413763,0.009630555287003517,0.030922934412956238,0.01883869618177414,-0.006438860669732094,0.0,0.0,0.0,0.0,0.47526945880058435,0.0,0.0,0.4461804756779008,0.0,0.0,0.0,0.0,0.24636548376152087,0.0,0.0,0.0,0.0,0.3493316408768494,0.476676168143832,0.37933600410319857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,0.354453872669052,0.4999999999999991,0.2184275944277,0.3608632763551245,0.1153846153846153,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0017809155397117138,-0.015531636774539948,-0.012181057594716549,0.0023904757108539343,-0.00557907996699214,0.008929479867219925,-0.006637142039835453,0.026919854804873466,-0.02186598628759384,0.0025146142579615116,-0.017758024856448174,0.01840134896337986,0.0006232309387996793,0.02146945893764496,0.013641717843711376,-0.007767571602016687,-0.0065329596400260925,-0.02788333222270012,-0.02031988650560379,-0.008869420737028122,-0.0012979605235159397,-0.0003488075453788042,0.01049776840955019,0.004648023284971714,0.0189436674118042,-0.004855971783399582,-0.00819670595228672,-0.0068897162564098835,-0.011260786093771458,-0.015386207960546017,0.008234993554651737,-0.007801501080393791,-0.0033838204108178616,0.00793733261525631,-0.0130222262814641,-0.001332396874204278,0.0006929580122232437,-0.048290204256772995,-0.0020637367852032185,0.021060362458229065,-0.010555757209658623,0.0030508923809975386,0.036031655967235565,-0.02170610800385475,0.008348141796886921,-0.006028587464243174,0.007878364063799381,0.025342393666505814,0.01544545590877533,-0.00949827954173088,0.0,0.5338595350601925,0.3961138463707997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684238432208112,0.0,0.0,0.0,0.0,0.38060908602587973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5103740206943105,0.0,0.0,0.23564461100645367,0,0,0
US,0.4784760818108343,0.7777777777777777,0.1289179055213752,0.493996843367865,1.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.001631903345696628,-0.009091140702366829,0.002369298366829753,-0.0030154830310493708,0.004479452036321163,-0.0006699405494146049,0.0007358836010098457,0.017901677638292313,-0.0033387530129402876,0.0027457389514893293,-0.012960528954863548,-0.005325638223439455,0.004857621155679226,0.0027149904053658247,0.0022044198121875525,-0.00563714187592268,-0.0024033200461417437,-0.020223556086421013,-0.005506460554897785,-0.0007165925926528871,-0.0055934670381248,0.009938706643879414,0.010063180699944496,0.006284099537879229,0.005775981582701206,0.0024022329598665237,0.0018648288678377867,-0.00419587641954422,-0.006157296244055033,-0.014409217052161694,-0.0027527620550245047,0.005071270279586315,-0.0028797213453799486,0.005700542125850916,-0.0068782237358391285,0.0035114299971610308,9.59137178142555e-05,-0.022616490721702576,0.003736827988177538,0.009339699521660805,0.005627678241580725,0.000721469521522522,0.013858440332114697,-0.009871246293187141,0.006660617422312498,-0.00413393834605813,0.0026428475975990295,0.0047337934374809265,0.015901830047369003,-0.0046977573074400425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40975090633609945,0.0,0.4191638161004397,0.0,0.2210507964234526,0.0,0.0,0.0,0.0,0.0,0.0,0.4658640789468384,0.4281960188677275,0.0,0.0,0.0,0.37509681160825326,0.2138629691041469,0,1,0
US,0.4878691556714132,0.2222222222222214,0.1085009637981569,0.4779260385217481,0.1153846153846153,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0013027132954448462,-0.007458464242517948,-0.003906821366399527,0.0016945759998634458,-0.002589292824268341,-0.004928930662572384,-0.002385444473475218,0.005536866374313831,-0.00953429751098156,0.003580627730116248,0.0019126974511891603,-0.001118620508350432,0.004701809026300907,0.012765660881996155,0.004320517648011446,0.002673228271305561,-0.006045889109373093,-0.015317137353122234,-0.00510160718113184,0.0015813735080882907,0.002104964107275009,0.006520838011056185,0.005861097481101751,-0.006193443201482296,0.002075386233627796,0.0003807320899795741,-0.0087156742811203,-0.0008731547277420759,-0.010713528841733932,-0.00761177996173501,0.011205165646970272,-0.0010602145921438932,0.0037858523428440094,-7.99854751676321e-05,-0.004476368892937899,-0.002637777477502823,0.003082514274865389,-0.010314968414604664,0.0009802617132663727,0.005824301391839981,0.0026744664646685123,0.0010815775021910667,0.011933697387576103,-0.004824550822377205,0.007712678052484989,-0.007930299267172813,0.010112681426107883,0.013635795563459396,0.008495178073644638,-0.002974685514345765,0.0,0.0,0.49687532510042026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3367041712553391,0.0,0.0,0.3055212419495651,0.0,0.0,0.0,0.0,0.0,0.647639817336931,0.0,0.0,0.0,0.0,0.0,0.0,0.295586720269279,0,0,0
